year,i_iso3,j_iso3,trade
2017,MYS,LKA,796623021.8939292
2017,MYS,MAC,20848506.767936107
2017,MYS,MDV,106279643.66369194
2017,MYS,MHL,549376.506500582
2017,MYS,MMR,1019363894.9489317
2017,MYS,MNG,17395588.49435685
2017,MYS,MNP,1609351.9837496004
2017,MYS,NCL,36612099.198810995
2017,MYS,NIU,1557.7135344583075
2017,MYS,NPL,106816550.38302094
2017,MYS,NRU,297479.4809029437
2017,MYS,NZL,734463650.290139
2017,MYS,PAK,132912770.01084852
2017,MYS,PHL,2170108226.139134
2017,MYS,PLW,142444.9748460601
2017,MYS,PNG,406989984.80840373
2017,MYS,PRK,430026.7226141181
2017,MYS,PYF,53322701.85263864
2017,MYS,ROA,7733056564.196515
2017,MYS,SCA,1640090945.9333572
2017,MYS,SGP,46306450804.374054
2017,MYS,SLB,75076968.60488378
2017,MYS,THA,19803244794.20896
2017,MYS,TKL,981017.1427321136
2017,MYS,TLS,4864177.026209267
2017,MYS,TON,3244481.6198866833
2017,MYS,TUV,280103.4771329049
2017,MYS,USA,32466379305.04582
2017,MYS,VNM,1056685948.5102053
2017,MYS,VUT,21610174.74363703
2017,MYS,WLF,56563.08054150958
2017,MYS,WSM,3068363.441225186
2017,NCL,AFR,22243536.88424176
2017,NCL,AUS,35258212.787935965
2017,NCL,BRN,561.0664646822959
2017,NCL,CAN,1077153.4027467775
2017,NCL,CHN,1054872233.2766774
2017,NCL,EUR,251184293.19146746
2017,NCL,FJI,106844.11749341805
2017,NCL,IDN,219662.04890511726
2017,NCL,IND,18962901.591448642
2017,NCL,JPN,115519034.93577592
2017,NCL,KOR,515260501.3467169
2017,NCL,LKA,17.71863229898736
2017,NCL,MMR,17549.15547388373
2017,NCL,MYS,15377.855573400808
2017,NCL,NPL,3994.222184928367
2017,NCL,NZL,2930541.24218013
2017,NCL,PAK,657.8204142592847
2017,NCL,PHL,8019.74556134874
2017,NCL,ROA,113353527.3896053
2017,NCL,SCA,513263.7818188962
2017,NCL,SGP,579081.0279909868
2017,NCL,SLB,20267.13434986742
2017,NCL,THA,188396.79480550362
2017,NCL,TLS,13661.371176075936
2017,NCL,USA,38590873.203467384
2017,NCL,WSM,4014.743660886912
2017,NIU,AFR,282823.89588865265
2017,NIU,AUS,6130.811959276022
2017,NIU,CAN,24629.35021499093
2017,NIU,EUR,406416.94637830084
2017,NIU,FJI,1324.3933021500707
2017,NIU,IDN,68992992.82266623
2017,NIU,JPN,96565.9668437264
2017,NIU,KOR,26138.155831219952
2017,NIU,LKA,155.02811654629184
2017,NIU,MNG,160.76766192130745
2017,NIU,NZL,54988.74503745092
2017,NIU,PHL,26324.15525245331
2017,NIU,ROA,120656.04148679855
2017,NIU,SCA,6772.667079413499
2017,NIU,SGP,217669.1227517725
2017,NIU,THA,1495.0470535530244
2017,NIU,USA,236720.37799176757
2017,NIU,WSM,94404.4493520604
2017,NPL,AFG,1817.350350104738
2017,NPL,AFR,6309141.21224555
2017,NPL,AUS,4644675.475892331
2017,NPL,BGD,1458125.7497440064
2017,NPL,BRN,34803.59460919583
2017,NPL,BTN,805514.1988273449
2017,NPL,CAN,15041564.131638581
2017,NPL,CHN,12513604.548868168
2017,NPL,EUR,12398117.960360035
2017,NPL,FJI,6559.288180112093
2017,NPL,HKG,2301146.769808429
2017,NPL,IDN,91949.29102867954
2017,NPL,IND,582278279.5909593
2017,NPL,IRN,3006.7735034761017
2017,NPL,JPN,13739190.087252732
2017,NPL,KHM,8715.192587122252
2017,NPL,KOR,2045512.4943151027
2017,NPL,LAO,383.2991941580549
2017,NPL,LKA,116275.38359786513
2017,NPL,MDV,16871.08184012361
2017,NPL,MMR,3074.963985629682
2017,NPL,MNG,1211.5023603674017
2017,NPL,MNP,3616.698755730223
2017,NPL,MYS,2208310.1683137994
2017,NPL,NCL,131855.62744501358
2017,NPL,NZL,290393.58713255974
2017,NPL,PAK,287678.7519882673
2017,NPL,PHL,29478.98468351773
2017,NPL,PLW,11.247743315901607
2017,NPL,ROA,110534333.24615362
2017,NPL,SCA,3498968.599664989
2017,NPL,SGP,4767003.072514724
2017,NPL,THA,211982.01362546906
2017,NPL,TLS,1643.1351710310191
2017,NPL,USA,164300734.85519558
2017,NPL,VNM,961282.9437172455
2017,NRU,AFR,126117.2149421791
2017,NRU,AUS,12701314.451089986
2017,NRU,CAN,23911.068792795108
2017,NRU,CHN,208647.6910686007
2017,NRU,EUR,6720974.760051273
2017,NRU,FJI,15897.510603929171
2017,NRU,HKG,93737.66088175168
2017,NRU,IDN,45024.48566383286
2017,NRU,IND,24456.068182147574
2017,NRU,JPN,10998574.83611758
2017,NRU,KOR,2499738.017250477
2017,NRU,LKA,345.4769549284131
2017,NRU,MMR,84128.71729523852
2017,NRU,MYS,225930.5500606997
2017,NRU,NZL,345188.56625080085
2017,NRU,PAK,17272.893884264675
2017,NRU,ROA,499141.3640326375
2017,NRU,SCA,24828.812104937155
2017,NRU,SGP,1959763.059684481
2017,NRU,SLB,1508.6985682915429
2017,NRU,THA,4779.777686775196
2017,NRU,USA,1833233.4550906946
2017,NRU,WSM,183.73397745005786
2017,NZL,AFG,46499.754513088614
2017,NZL,AFR,1535907871.4423878
2017,NZL,ASM,26767359.21190482
2017,NZL,AUS,10888570703.64412
2017,NZL,BGD,319249235.64988935
2017,NZL,BRN,6414304.70782475
2017,NZL,BTN,1651817.5361832674
2017,NZL,CAN,441270794.86439013
2017,NZL,CHN,9905323286.348934
2017,NZL,COK,80486087.53330477
2017,NZL,EUR,7414385359.997349
2017,NZL,FJI,629403788.1077305
2017,NZL,FSM,3382511.990688705
2017,NZL,GUM,8249655.724092287
2017,NZL,HKG,1242558765.6009023
2017,NZL,IDN,806627052.2356634
2017,NZL,IND,757437003.8706808
2017,NZL,IRN,101534802.86592382
2017,NZL,JPN,1300492689.2779846
2017,NZL,KHM,3016432.117678833
2017,NZL,KIR,6417324.875808881
2017,NZL,KOR,1405170182.0999818
2017,NZL,LAO,221937.8684816329
2017,NZL,LKA,533350798.2455641
2017,NZL,MAC,10671873.195322275
2017,NZL,MDV,30003367.93928773
2017,NZL,MHL,2113845.922023381
2017,NZL,MMR,3532150.4255117476
2017,NZL,MNG,1284377.6915279627
2017,NZL,MNP,5279163.905364016
2017,NZL,MYS,994674924.0000448
2017,NZL,NCL,76657840.29863626
2017,NZL,NIU,17428629.51948559
2017,NZL,NPL,10787898.338173779
2017,NZL,NRU,370035.5573612801
2017,NZL,PAK,32527620.854465783
2017,NZL,PHL,940964438.3314478
2017,NZL,PLW,938207.426169081
2017,NZL,PNG,145872622.14901993
2017,NZL,PYF,192425079.64447227
2017,NZL,ROA,1633850145.1408744
2017,NZL,SCA,1325701330.8894038
2017,NZL,SGP,317996801.4419093
2017,NZL,SLB,93583581.69334823
2017,NZL,THA,1030318349.0036418
2017,NZL,TKL,476203.99346785294
2017,NZL,TLS,1404967.336665825
2017,NZL,TON,93599907.72724667
2017,NZL,TUV,3906670.766202805
2017,NZL,USA,1404150928.3764405
2017,NZL,VNM,107116639.97830969
2017,NZL,VUT,48728990.049417585
2017,NZL,WLF,5207637.843908552
2017,NZL,WSM,44613242.81422789
2017,PAK,AFG,214732736.4828925
2017,PAK,AFR,2589656886.3151045
2017,PAK,AUS,73683685.00708902
2017,PAK,BGD,1111082584.2320557
2017,PAK,BRN,413769.98809899227
2017,PAK,BTN,3961.796293107234
2017,PAK,CAN,377618792.4395678
2017,PAK,CHN,2358395857.4754953
2017,PAK,COK,14782.911643711292
2017,PAK,EUR,9064645140.359348
2017,PAK,FJI,201910.39503798285
2017,PAK,GUM,126227.06256190059
2017,PAK,HKG,136715193.60366315
2017,PAK,IDN,262236614.38973865
2017,PAK,IND,390954426.56660485
2017,PAK,IRN,57470427.13288936
2017,PAK,JPN,588502081.9793992
2017,PAK,KHM,41103293.32327395
2017,PAK,KOR,435127854.5883217
2017,PAK,LAO,1991686.2066044633
2017,PAK,LKA,469270413.57762635
2017,PAK,MAC,3855.9315471723676
2017,PAK,MDV,2891683.870087571
2017,PAK,MMR,48470850.59946608
2017,PAK,MNG,1386099.9433749546
2017,PAK,MYS,111881838.2252074
2017,PAK,NCL,175860.71389907598
2017,PAK,NPL,3594151.090488706
2017,PAK,NZL,71111679.28839418
2017,PAK,PHL,95943442.59014837
2017,PAK,PLW,358.9171492541209
2017,PAK,PNG,19888244.734784093
2017,PAK,PRK,2585.603735232353
2017,PAK,PYF,99556.41236484684
2017,PAK,ROA,1398618243.015993
2017,PAK,SCA,164942488.43520743
2017,PAK,SGP,112327893.6457923
2017,PAK,SLB,35697.312602259124
2017,PAK,THA,132435695.88510545
2017,PAK,TLS,407588.58127439534
2017,PAK,USA,1117583100.4951043
2017,PAK,VNM,105017256.13359651
2017,PAK,VUT,35498.479191897575
2017,PAK,WSM,86295.0220214216
2017,PHL,AFG,2177261.5370058427
2017,PHL,AFR,39695387.39112738
2017,PHL,ASM,3761873.3608371937
2017,PHL,AUS,729877231.5290521
2017,PHL,BGD,11684955.069554681
2017,PHL,BRN,7426222.914102487
2017,PHL,BTN,357874.9948842052
2017,PHL,CAN,954232363.487119
2017,PHL,CHN,14894733435.607811
2017,PHL,COK,2413.0202325078653
2017,PHL,EUR,3405284311.3956738
2017,PHL,FJI,1535435.9272809522
2017,PHL,FSM,12424711.75332766
2017,PHL,GUM,12686570.905326197
2017,PHL,HKG,6748545859.918824
2017,PHL,IDN,830022357.3933177
2017,PHL,IND,1092171310.1321623
2017,PHL,IRN,80185479.78169972
2017,PHL,JPN,19436627617.839478
2017,PHL,KHM,6029402.222853068
2017,PHL,KIR,1046085.4224128101
2017,PHL,KOR,5202114595.013639
2017,PHL,LAO,360338.25743000605
2017,PHL,LKA,11946512.065631265
2017,PHL,MAC,31372034.010250553
2017,PHL,MDV,298303.12246598327
2017,PHL,MHL,1583641.0453909254
2017,PHL,MMR,7566343.755746935
2017,PHL,MNG,2633649.0011751996
2017,PHL,MNP,1911496.4952350275
2017,PHL,MYS,2166098285.29573
2017,PHL,NCL,318051.10601634346
2017,PHL,NPL,3491519.010738131
2017,PHL,NZL,57310465.966012344
2017,PHL,PAK,105474972.38450137
2017,PHL,PLW,3860210.9504662827
2017,PHL,PNG,9622156.589209024
2017,PHL,PRK,2250206.97140691
2017,PHL,PYF,43553.67506882956
2017,PHL,ROA,4768813673.551766
2017,PHL,SCA,3577934695.949998
2017,PHL,SGP,4818296312.003904
2017,PHL,SLB,381157.9919734865
2017,PHL,THA,3962245295.5848575
2017,PHL,TKL,105.47866475535557
2017,PHL,TLS,1410960.3169750427
2017,PHL,TON,172387.5872959608
2017,PHL,TUV,3529.84915609732
2017,PHL,USA,1261328757.2967663
2017,PHL,VNM,1661356218.366836
2017,PHL,VUT,432990.19901301106
2017,PHL,WSM,1073421.749976492
2017,PLW,AFR,21205.263618479203
2017,PLW,AUS,141214.3661450214
2017,PLW,CHN,771.4460899931378
2017,PLW,EUR,183948.55169307766
2017,PLW,FJI,793.3964983524288
2017,PLW,FSM,70421.25422870702
2017,PLW,GUM,1672840.567112307
2017,PLW,IDN,1981.6113434509375
2017,PLW,IND,1369537.3358136942
2017,PLW,JPN,3634986.870744042
2017,PLW,KOR,98637.34370720013
2017,PLW,MNP,24206.550469319525
2017,PLW,NZL,23532.870660280576
2017,PLW,ROA,1152390.4025714057
2017,PLW,SCA,231328.61362112744
2017,PLW,SGP,9182.425975516719
2017,PLW,THA,1083.5117723782546
2017,PLW,USA,752012.1052648302
2017,PNG,AFR,2847955.6803131616
2017,PNG,AUS,710589937.7373862
2017,PNG,BRN,781.7947238605469
2017,PNG,CAN,611529.4325344805
2017,PNG,CHN,1251839319.5029984
2017,PNG,EUR,1254584979.9639294
2017,PNG,FJI,1682693.7546744938
2017,PNG,HKG,18387077.33011817
2017,PNG,IDN,8751372.422616705
2017,PNG,IND,289090606.2705812
2017,PNG,JPN,3569220740.4733896
2017,PNG,KOR,336659969.6012059
2017,PNG,LAO,413.30405314359814
2017,PNG,LKA,369080.59918060433
2017,PNG,MMR,22777.96983037349
2017,PNG,MYS,206191191.18285403
2017,PNG,NZL,3494552.958305957
2017,PNG,PAK,317556.13585145166
2017,PNG,PHL,70352826.25675112
2017,PNG,PLW,3543.6646356456913
2017,PNG,ROA,1452310792.6592274
2017,PNG,SCA,5927580.832381479
2017,PNG,SGP,372747870.9952006
2017,PNG,SLB,20156124.69927206
2017,PNG,THA,317340407.3769514
2017,PNG,USA,68854845.32238339
2017,PNG,VNM,19963727.44802092
2017,PNG,WSM,180643.77258051373
2017,PRK,AFR,55034088.544446826
2017,PRK,BRN,2176475.143033498
2017,PRK,CAN,94592.71443507382
2017,PRK,CHN,887002020.7612171
2017,PRK,EUR,2018841.7566343062
2017,PRK,FJI,1595954.290311614
2017,PRK,HKG,7642.642140982905
2017,PRK,IDN,979785.4953257618
2017,PRK,IND,62136015.016158246
2017,PRK,KHM,63445.73248646129
2017,PRK,LAO,46008.2275331107
2017,PRK,LKA,8517545.714635318
2017,PRK,MMR,467462.2631760381
2017,PRK,MNG,365184.0082107112
2017,PRK,MYS,1393942.3545066316
2017,PRK,PAK,43695908.310790874
2017,PRK,ROA,13350342.619470194
2017,PRK,SCA,12998274.693835987
2017,PRK,SGP,116459.65479059168
2017,PRK,SLB,69645.25035044062
2017,PRK,THA,895416.7456635423
2017,PRK,TLS,6092.618735060561
2017,PRK,WSM,1571474.368944998
2017,PYF,AFR,418514.6223991808
2017,PYF,AUS,637172.0965925187
2017,PYF,CAN,468589.10955262417
2017,PYF,CHN,7422610.239687315
2017,PYF,EUR,24080468.427559543
2017,PYF,FJI,7183.483858146192
2017,PYF,IDN,19471.658120663284
2017,PYF,IND,63445.52497063875
2017,PYF,JPN,141558177.2241679
2017,PYF,KOR,307272.40255660436
2017,PYF,LKA,1365.5879387720024
2017,PYF,NZL,2756018.6566576627
2017,PYF,PAK,1368.214871211676
2017,PYF,PHL,7191.077560465969
2017,PYF,ROA,261236.83228969574
2017,PYF,SCA,33505.96794807612
2017,PYF,SGP,1077042.7534367503
2017,PYF,THA,4419325.434638912
2017,PYF,USA,78451102.12992972
2017,ROA,AFG,1693301943.732417
2017,ROA,AFR,49321164651.98802
2017,ROA,ASM,16470105.62398362
2017,ROA,AUS,4395965734.35403
2017,ROA,BGD,2282917682.2087693
2017,ROA,BRN,51635047.40212024
2017,ROA,BTN,17625534.945031244
2017,ROA,CAN,13627441035.49176
2017,ROA,CHN,335485848290.5745
2017,ROA,COK,7191896.522612096
2017,ROA,EUR,282355455068.26917
2017,ROA,FJI,9206168.604282893
2017,ROA,FSM,6113993.615822542
2017,ROA,GUM,14815500.14606817
2017,ROA,HKG,51387844949.00482
2017,ROA,IDN,2713712416.815667
2017,ROA,IND,116006674718.91852
2017,ROA,IRN,6264810323.226419
2017,ROA,JPN,65197144425.799934
2017,ROA,KHM,550072954.3642323
2017,ROA,KIR,2322548.5073698447
2017,ROA,KOR,69838487669.0665
2017,ROA,LAO,3758274.810837526
2017,ROA,LKA,647845332.5366819
2017,ROA,MAC,110367649.82722448
2017,ROA,MDV,96621703.52525684
2017,ROA,MHL,606271018.8940772
2017,ROA,MMR,900406129.7513721
2017,ROA,MNG,165038677.63261634
2017,ROA,MNP,8379718.035728406
2017,ROA,MYS,5412094330.7034
2017,ROA,NCL,13720379.16996017
2017,ROA,NPL,358162768.71358436
2017,ROA,NRU,567963.9655969715
2017,ROA,NZL,325889251.60977364
2017,ROA,PAK,4444738962.172806
2017,ROA,PHL,16669411286.978106
2017,ROA,PLW,14093099.419785853
2017,ROA,PNG,260554463.35190976
2017,ROA,PRK,2090045.4911896666
2017,ROA,PYF,10800896.963680036
2017,ROA,SCA,31280513866.252487
2017,ROA,SGP,51611241970.47446
2017,ROA,SLB,3106715.2507011546
2017,ROA,THA,2033809187.0717354
2017,ROA,TKL,1388.887043403834
2017,ROA,TLS,3686640.6968170768
2017,ROA,TON,1130358.6017944785
2017,ROA,TUV,734391.2222172834
2017,ROA,USA,40158143701.39807
2017,ROA,VNM,22066738643.762554
2017,ROA,VUT,4416158.260150817
2017,ROA,WLF,42997.468771488915
2017,ROA,WSM,1827269.2909601761
2017,SCA,AFG,20296205.29271431
2017,SCA,AFR,19373561897.758266
2017,SCA,ASM,43402.3125718291
2017,SCA,AUS,7188893114.1022415
2017,SCA,BGD,1538721626.389444
2017,SCA,BRN,9679861.799325204
2017,SCA,BTN,126753.4847911941
2017,SCA,CAN,34015635279.409836
2017,SCA,CHN,71522439006.03238
2017,SCA,COK,2021.6310558340047
2017,SCA,EUR,44899850405.45471
2017,SCA,FJI,3239124.1929979622
2017,SCA,FSM,532750.763799104
2017,SCA,GUM,2207558.6794488635
2017,SCA,HKG,1395604653.89576
2017,SCA,IDN,3477291216.680634
2017,SCA,IND,22040023525.92034
2017,SCA,IRN,1659220182.7919722
2017,SCA,JPN,17370942624.981968
2017,SCA,KHM,10239765.959669642
2017,SCA,KIR,7941418.157245377
2017,SCA,KOR,13063174875.454512
2017,SCA,LAO,531303.2889276128
2017,SCA,LKA,263146535.09259275
2017,SCA,MAC,2524614.841753872
2017,SCA,MDV,34427497.965216294
2017,SCA,MHL,648273.0864473307
2017,SCA,MMR,210601797.55354276
2017,SCA,MNG,36983851.92991868
2017,SCA,MNP,470989.3363230858
2017,SCA,MYS,4860929815.811265
2017,SCA,NCL,4918123.9234980345
2017,SCA,NIU,274830.8194712084
2017,SCA,NPL,49864338.15230056
2017,SCA,NRU,52013.453206948936
2017,SCA,NZL,184687024.37302315
2017,SCA,PAK,1848080628.6316228
2017,SCA,PHL,847563387.6207916
2017,SCA,PLW,140159.31768588052
2017,SCA,PNG,4630207.0298701115
2017,SCA,PRK,38610938.32648942
2017,SCA,PYF,11272536.077101622
2017,SCA,ROA,30170651211.27314
2017,SCA,SGP,9029032174.427418
2017,SCA,SLB,1002326.3771573042
2017,SCA,THA,5768107808.5674
2017,SCA,TKL,1847.4715071281419
2017,SCA,TLS,17550251.860478405
2017,SCA,TON,711261.9405490851
2017,SCA,TUV,2136187.4521985566
2017,SCA,USA,562330749845.7883
2017,SCA,VNM,7721166877.310753
2017,SCA,VUT,420460.7367961551
2017,SCA,WLF,15369.05419349568
2017,SCA,WSM,1176489.557449493
2017,SGP,AFG,24089877.883909255
2017,SGP,AFR,1643778068.1250396
2017,SGP,ASM,25266549.370540578
2017,SGP,AUS,4300112455.777319
2017,SGP,BGD,3095156443.613742
2017,SGP,BRN,919714242.5911818
2017,SGP,BTN,6261542.743085473
2017,SGP,CAN,490967449.89750075
2017,SGP,CHN,61832169913.30261
2017,SGP,COK,2090735.2123012543
2017,SGP,EUR,60107238666.931595
2017,SGP,FJI,672730136.3699191
2017,SGP,FSM,1465550.4888128582
2017,SGP,GUM,369483874.1704003
2017,SGP,HKG,39612097164.286674
2017,SGP,IDN,38669499984.56524
2017,SGP,IND,8177023660.032082
2017,SGP,IRN,684116635.2746793
2017,SGP,JPN,4896238511.1474085
2017,SGP,KHM,568548164.1909288
2017,SGP,KIR,2835137.702502714
2017,SGP,KOR,19738801902.60982
2017,SGP,LAO,15229640.651779383
2017,SGP,LKA,1495860979.9226878
2017,SGP,MAC,400590495.46379846
2017,SGP,MDV,103275088.15424132
2017,SGP,MHL,2175364356.95903
2017,SGP,MMR,1166697633.3271332
2017,SGP,MNG,15787060.371968426
2017,SGP,MNP,4442643.528823052
2017,SGP,MYS,18165442183.95124
2017,SGP,NCL,61451741.64786279
2017,SGP,NIU,832560.0856062903
2017,SGP,NPL,61061576.53792772
2017,SGP,NRU,1868373.7800956573
2017,SGP,NZL,703037912.430346
2017,SGP,PAK,1065062688.222153
2017,SGP,PHL,6628971254.302993
2017,SGP,PLW,11899257.185634667
2017,SGP,PNG,502684627.7036202
2017,SGP,PRK,155383.91122697844
2017,SGP,PYF,48774124.70898149
2017,SGP,ROA,18189550863.29847
2017,SGP,SCA,3559259877.9474277
2017,SGP,SLB,90234006.95855078
2017,SGP,THA,12466336561.558628
2017,SGP,TKL,359.1812734061384
2017,SGP,TLS,83761795.86594534
2017,SGP,TON,4953095.040451465
2017,SGP,TUV,21843346.160901092
2017,SGP,USA,33062050050.07052
2017,SGP,VNM,4293493491.300809
2017,SGP,VUT,16353828.356527813
2017,SGP,WLF,315126.15242848085
2017,SGP,WSM,94047718.59322217
2017,SLB,AFR,1681346.831396439
2017,SLB,AUS,7826257.926693651
2017,SLB,BGD,307151.47372560995
2017,SLB,CAN,195760.29003962837
2017,SLB,CHN,411106558.8783292
2017,SLB,EUR,22591347.878621638
2017,SLB,FJI,720784.9347158719
2017,SLB,FSM,203.4191537286155
2017,SLB,HKG,2120415.628552926
2017,SLB,IDN,136634.9019770705
2017,SLB,IND,6776015.3282840215
2017,SLB,JPN,2797276.4794099643
2017,SLB,KIR,540133.5099426946
2017,SLB,KOR,1165859.6411642693
2017,SLB,LKA,53633.237758649746
2017,SLB,MHL,5428.598006739095
2017,SLB,MMR,7555.446495994551
2017,SLB,MYS,15336498.205414189
2017,SLB,NCL,83573.28574665631
2017,SLB,NPL,6081.502108274121
2017,SLB,NRU,573658.0509300934
2017,SLB,NZL,7775329.384750543
2017,SLB,PAK,26048.621446029283
2017,SLB,PHL,30782995.793027602
2017,SLB,PLW,209.3103604123462
2017,SLB,PNG,2323439.228296087
2017,SLB,PRK,182613.69364840141
2017,SLB,ROA,11186567.2677355
2017,SLB,SCA,324398.9978544323
2017,SLB,SGP,1716894.6670481742
2017,SLB,THA,32448151.758490194
2017,SLB,TON,34261.38394861556
2017,SLB,USA,2028523.52777391
2017,SLB,VNM,6376176.300689013
2017,SLB,VUT,233928.31268452597
2017,SLB,WSM,32292.81480954171
2017,THA,AFG,10631545.582358116
2017,THA,AFR,7106603434.259907
2017,THA,ASM,1216704.3788189357
2017,THA,AUS,7988144805.264883
2017,THA,BGD,1735063334.7569861
2017,THA,BRN,42053043.23128621
2017,THA,BTN,26582432.62351717
2017,THA,CAN,613516631.9965725
2017,THA,CHN,3688855600.7393646
2017,THA,COK,381998.0092322496
2017,THA,EUR,24644877482.764324
2017,THA,FJI,61327519.08877848
2017,THA,FSM,6023375.968314417
2017,THA,GUM,11472453.940884134
2017,THA,HKG,14542211972.467812
2017,THA,IDN,4637078214.841726
2017,THA,IND,8535683299.600619
2017,THA,IRN,394165431.5631021
2017,THA,JPN,13061120813.618698
2017,THA,KHM,3392021430.0762343
2017,THA,KIR,2534687.5407767985
2017,THA,KOR,1509452214.5798244
2017,THA,LAO,755061800.3731318
2017,THA,LKA,442285293.1160677
2017,THA,MAC,10976336.669836216
2017,THA,MDV,121468520.92613637
2017,THA,MHL,3999980.8379603904
2017,THA,MMR,1397922232.4460292
2017,THA,MNG,9103191.429117339
2017,THA,MNP,1461485.1960971172
2017,THA,MYS,3147711557.5737324
2017,THA,NCL,57197517.86725375
2017,THA,NPL,108620107.25926656
2017,THA,NRU,92867.64064579402
2017,THA,NZL,924910728.5472742
2017,THA,PAK,1507550461.0105693
2017,THA,PHL,2941364364.70404
2017,THA,PLW,795455.3778784012
2017,THA,PNG,253116553.71682972
2017,THA,PRK,2761076.1882641255
2017,THA,PYF,8469838.108330213
2017,THA,ROA,15724799957.895721
2017,THA,SCA,13094142213.754007
2017,THA,SGP,11824722106.075798
2017,THA,SLB,14215149.652815495
2017,THA,TLS,25100975.12027954
2017,THA,TON,3921090.813355011
2017,THA,TUV,48808.60392937353
2017,THA,USA,51217010199.96771
2017,THA,VNM,16205898344.552963
2017,THA,VUT,1696581.4479069207
2017,THA,WLF,622736.8592093447
2017,THA,WSM,7186897.233992808
2017,TKL,AFR,3790714.3604209316
2017,TKL,BRN,31.332000681478526
2017,TKL,EUR,2705150.285366443
2017,TKL,HKG,5810.622421324253
2017,TKL,IDN,101428569.53748496
2017,TKL,IND,26541.4139522925
2017,TKL,JPN,5058.084457247704
2017,TKL,KHM,66429.05488526635
2017,TKL,KOR,201829.68622861878
2017,TKL,LKA,31055.214178327333
2017,TKL,MDV,15461.650919374079
2017,TKL,MMR,136651.07921577085
2017,TKL,MNG,2260.7789128273726
2017,TKL,MYS,312536.6700139097
2017,TKL,NPL,126371.34237058721
2017,TKL,NZL,254101.3065183119
2017,TKL,PAK,8.646832718048245
2017,TKL,PLW,848.8244740422815
2017,TKL,ROA,1000755.0621582365
2017,TKL,SCA,1230077.4590496249
2017,TKL,SGP,3906679.527209933
2017,TKL,THA,194678.89100879245
2017,TKL,TLS,28.092516883928333
2017,TKL,USA,684105.0261674032
2017,TKL,WSM,5656.140187352896
2017,TLS,AFR,113588.49302939074
2017,TLS,AUS,2764862.9286664175
2017,TLS,BRN,43164.02620023494
2017,TLS,CAN,464262.5874008164
2017,TLS,CHN,2347586.4220696636
2017,TLS,EUR,3310618.54191188
2017,TLS,FJI,5786.969614690868
2017,TLS,HKG,181273.98421343206
2017,TLS,IDN,1937611.10002035
2017,TLS,IND,192456.7339439846
2017,TLS,JPN,414662.0645701239
2017,TLS,KHM,199.7455330596306
2017,TLS,KOR,436662.28482959844
2017,TLS,LAO,292.754975751508
2017,TLS,LKA,80.67151012364775
2017,TLS,MMR,71947.20487562916
2017,TLS,MYS,155633.7151036337
2017,TLS,NZL,64622.31947780933
2017,TLS,PAK,2774.0813097730274
2017,TLS,PHL,3177.8703251272673
2017,TLS,PNG,2581.361645855475
2017,TLS,ROA,138135.17350198945
2017,TLS,SCA,255931.63011385797
2017,TLS,SGP,38818659.748316355
2017,TLS,THA,149528.7544866969
2017,TLS,USA,6037441.769297167
2017,TLS,VNM,230724.60476115398
2017,TON,AFR,40623.45935378084
2017,TON,AUS,717718.1700355711
2017,TON,CAN,36806.26142129628
2017,TON,CHN,750936.6116810382
2017,TON,EUR,1602725.166345503
2017,TON,HKG,70197.00505811773
2017,TON,IDN,2870.0372564420104
2017,TON,IND,1289.7078926120419
2017,TON,JPN,4033760.4464660683
2017,TON,KOR,1153582.8086465187
2017,TON,LKA,4029.67857473623
2017,TON,NZL,1113976.0958147228
2017,TON,PAK,71.05225531151518
2017,TON,PHL,16725.72721162033
2017,TON,ROA,50493.44777798471
2017,TON,SCA,5587.466580379289
2017,TON,SGP,2021.4128588119984
2017,TON,SLB,8852.857510048663
2017,TON,THA,15640.886838672122
2017,TON,USA,8057674.559178061
2017,TON,WSM,36737.99550780095
2017,TUV,AFR,24746.659950215835
2017,TUV,AUS,123082.33288972508
2017,TUV,CHN,11318.013630992315
2017,TUV,EUR,1635409.6820128341
2017,TUV,FJI,8603.491999754402
2017,TUV,IND,45156.142124962345
2017,TUV,JPN,2375957.788594358
2017,TUV,KOR,21.523634674586354
2017,TUV,MYS,220.17137193796225
2017,TUV,NZL,1738.551312892604
2017,TUV,PAK,1206.2138318303041
2017,TUV,ROA,217038.3524915788
2017,TUV,SCA,90276.28395079012
2017,TUV,SGP,3289.6654946145136
2017,TUV,THA,7267797.17907931
2017,TUV,USA,135492.09042190196
2017,USA,AFG,1772585501.0307918
2017,USA,AFR,40858659309.61221
2017,USA,AUS,13193932283.345224
2017,USA,BGD,593810821.3935142
2017,USA,BRN,82358713.42951185
2017,USA,BTN,7117674.486805141
2017,USA,CAN,242237531966.5279
2017,USA,CHN,245474725923.8385
2017,USA,COK,5034596.092686294
2017,USA,EUR,195537855874.31854
2017,USA,FJI,84123378.9278423
2017,USA,FSM,33536072.12243388
2017,USA,HKG,37404901765.02124
2017,USA,IDN,13835222147.94007
2017,USA,IND,18723372468.658943
2017,USA,IRN,282074543.72532284
2017,USA,JPN,17677512802.96971
2017,USA,KHM,214413737.39158183
2017,USA,KIR,4056143.173420584
2017,USA,KOR,8448831918.642693
2017,USA,LAO,46341928.45803228
2017,USA,LKA,135131381.77909452
2017,USA,MAC,934556156.4073904
